replay_step,controller,controller_family,seed,true_label,detector_confidence,detector_estimated_ratio,attack_ratio,action_id,action_name,orig_index,label_bucket,target_name,control_apply_ms,benign_ping_avg_rtt_ms,benign_ping_loss_pct,benign_tcp_throughput_mbps,attack_ping_avg_rtt_ms,attack_ping_loss_pct,attack_tcp_throughput_mbps,ids_mirror_rx_bytes_delta,replay_mode,topology
69,NoControl,NoControl,,1,0.8604289293289185,0.8600000143051147,0.87,0,Forward,19337,attack,shared_bottleneck,0.002096000002893561,11.182,0.0,32.35210217225348,11.22,0.0,58.42175975548928,0,mixed,two_switch
70,NoControl,NoControl,,0,0.8287397623062134,0.8299999833106995,0.83,0,Forward,19448,benign,shared_bottleneck,0.001586999985647708,11.58,0.0,30.38389733511396,11.429,0.0,59.945305529906825,70,mixed,two_switch
71,NoControl,NoControl,,0,0.7975900769233704,0.800000011920929,0.8,0,Forward,19709,benign,shared_bottleneck,0.001427000000830958,11.409,0.0,58.4294590743491,11.408,0.0,32.357778485080665,0,mixed,two_switch
72,NoControl,NoControl,,0,0.6926899552345276,0.6899999976158142,0.69,0,Forward,19803,benign,shared_bottleneck,0.0016110000160551863,11.347,0.0,60.33060038548949,11.286,0.0,30.414769062771928,70,mixed,two_switch
73,NoControl,NoControl,,0,0.7526609301567078,0.75,0.75,0,Forward,19816,benign,shared_bottleneck,0.001273000009405223,11.363,0.0,22.644534435337857,11.296,0.0,67.7375875855502,70,mixed,two_switch
74,NoControl,NoControl,,0,0.7800804376602173,0.7799999713897705,0.78,0,Forward,19847,benign,shared_bottleneck,0.001063999974348917,11.282,0.0,46.894726295248,11.268,0.0,43.404229534878,0,mixed,two_switch
75,NoControl,NoControl,,1,0.910107433795929,0.9100000262260436,0.91,0,Forward,20083,attack,shared_bottleneck,0.0017060000061519531,11.346,0.0,66.65899278514266,11.259,0.0,23.984066324627523,0,mixed,two_switch
76,NoControl,NoControl,,1,0.9488750696182252,0.949999988079071,0.95,0,Forward,20134,attack,shared_bottleneck,0.0015740000094410789,11.157,0.0,44.78390715006434,11.124,0.0,45.25305135291766,0,mixed,two_switch
77,NoControl,NoControl,,1,0.8454464077949524,0.8500000238418579,0.85,0,Forward,20212,attack,shared_bottleneck,0.0013479999836363277,11.356,0.0,31.756425528478264,11.425,0.0,57.6258627918335,70,mixed,two_switch
78,NoControl,NoControl,,1,0.8581823706626892,0.8600000143051147,0.86,0,Forward,20257,attack,shared_bottleneck,0.0012879999928827601,11.301,0.0,45.44101348289043,11.24,0.0,44.96007123099716,0,mixed,two_switch
79,NoControl,NoControl,,0,0.8401124477386475,0.8399999737739563,0.84,0,Forward,20753,benign,shared_bottleneck,0.001410999999507112,11.278,0.0,67.77861326032405,11.382,0.0,22.529611615284,0,mixed,two_switch
80,NoControl,NoControl,,0,0.8276398181915283,0.8299999833106995,0.83,0,Forward,21426,benign,shared_bottleneck,0.0012419999961821304,11.162,0.0,67.72164656587962,11.122,0.0,22.634523727291565,0,mixed,two_switch
81,NoControl,NoControl,,0,0.8077338337898254,0.8100000023841858,0.81,0,Forward,21444,benign,shared_bottleneck,0.001186999980973269,11.182,0.0,45.405390191205186,11.156,0.0,44.72127465231747,0,mixed,two_switch
82,NoControl,NoControl,,1,0.8508247137069702,0.8500000238418579,0.85,0,Forward,21705,attack,shared_bottleneck,0.0013060000014775142,11.424,0.0,30.37331016033669,11.252,0.0,59.915671694124185,0,mixed,two_switch
83,NoControl,NoControl,,1,0.886523425579071,0.8799999952316284,0.88,0,Forward,22059,attack,shared_bottleneck,0.0016589999916050147,11.199,0.0,60.5279260726252,11.293,0.0,29.802072872652857,0,mixed,two_switch
84,NoControl,NoControl,,0,0.8100687265396118,0.8100000023841858,0.81,0,Forward,22266,benign,shared_bottleneck,0.0010669999994661339,11.343,0.0,59.87896847542537,11.219,0.0,30.449187986556833,0,mixed,two_switch
85,NoControl,NoControl,,1,0.847369909286499,0.8500000238418579,0.85,0,Forward,22361,attack,shared_bottleneck,0.0013890000047922513,11.256,0.0,57.41156855472545,11.14,0.0,31.643369381437335,0,mixed,two_switch
86,NoControl,NoControl,,1,0.8598287105560303,0.8600000143051147,0.86,0,Forward,22536,attack,shared_bottleneck,0.0011489999849345622,11.186,0.0,31.815308269054427,11.168,0.0,57.418464571240825,0,mixed,two_switch
87,NoControl,NoControl,,1,0.8598287105560303,0.8600000143051147,0.86,0,Forward,22548,attack,shared_bottleneck,0.001212999990229946,11.564,0.0,31.80158516202081,11.406,0.0,57.44520228997178,0,mixed,two_switch
88,NoControl,NoControl,,1,0.880372166633606,0.8799999952316284,0.89,0,Forward,22613,attack,shared_bottleneck,0.0012589999869305757,11.597,0.0,32.736520328220095,11.343,0.0,57.266074554043705,0,mixed,two_switch
89,NoControl,NoControl,,1,0.8707939386367798,0.8700000047683716,0.87,0,Forward,22848,attack,shared_bottleneck,0.001513999990265802,11.184,0.0,57.41937740345126,11.207,0.0,31.7996027233165,0,mixed,two_switch
90,NoControl,NoControl,,1,0.8508075475692749,0.8500000238418579,0.85,0,Forward,22856,attack,shared_bottleneck,0.0015280000127404492,11.318,0.0,46.311348704259544,11.274,0.0,44.24585225199882,0,mixed,two_switch
91,NoControl,NoControl,,0,0.830065131187439,0.8299999833106995,0.82,0,Forward,23186,benign,shared_bottleneck,0.0016549999770631985,11.305,0.0,66.03279359556666,11.233,0.0,24.06417668648247,0,mixed,two_switch
92,NoControl,NoControl,,0,0.7924128174781799,0.7900000214576721,0.78,0,Forward,23283,benign,shared_bottleneck,0.0016680000101132464,11.342,0.0,45.42993927227826,11.288,0.0,44.749823513826385,0,mixed,two_switch
93,NoControl,NoControl,,0,0.7760483622550964,0.7799999713897705,0.78,0,Forward,23456,benign,shared_bottleneck,0.0011909999955150852,11.284,0.0,34.52476834322133,11.365,0.0,56.10230537945262,0,mixed,two_switch
94,NoControl,NoControl,,0,0.7760480642318726,0.7799999713897705,0.78,0,Forward,23465,benign,shared_bottleneck,0.0015450000034888944,11.292,0.0,31.780220002256264,11.159,0.0,57.497938849134016,0,mixed,two_switch
95,NoControl,NoControl,,1,0.8600333333015442,0.8600000143051147,0.86,0,Forward,23536,attack,shared_bottleneck,0.001257000008081377,11.274,0.0,59.91292257880201,11.335,0.0,30.36901526986761,0,mixed,two_switch
96,NoControl,NoControl,,1,0.8492719531059265,0.8500000238418579,0.85,0,Forward,23727,attack,shared_bottleneck,0.001703999998881045,11.259,0.0,24.7146613870454,11.26,0.0,65.8741195040167,0,mixed,two_switch
97,NoControl,NoControl,,0,0.8246086239814758,0.8199999928474426,0.82,0,Forward,23846,benign,shared_bottleneck,0.0013879999869459425,11.238,0.0,44.5861832535775,11.265,0.0,45.12005593879005,0,mixed,two_switch
