replay_step,controller,controller_family,seed,true_label,detector_confidence,detector_estimated_ratio,attack_ratio,action_id,action_name,orig_index,label_bucket,target_name,control_apply_ms,benign_ping_avg_rtt_ms,benign_ping_loss_pct,benign_tcp_throughput_mbps,attack_ping_avg_rtt_ms,attack_ping_loss_pct,attack_tcp_throughput_mbps,ids_mirror_rx_bytes_delta,replay_mode,topology
9,Greedy,Greedy,,1,0.8622992634773254,0.8600000143051147,0.87,6,Isolate,3871,attack,attacker,8.08016499996711,6.448,0.0,90.8294254793599,,100.0,0.0,0,targeted,single
10,Greedy,Greedy,,0,0.8182438611984253,0.8199999928474426,0.82,6,Isolate,4169,benign,client,8.040652000090631,,100.0,0.0,6.625,0.0,90.5187612393422,0,targeted,single
11,Greedy,Greedy,,1,0.8727920651435852,0.8799999952316284,0.88,6,Isolate,4879,attack,attacker,8.84048399996118,6.605,0.0,90.80880824670089,,100.0,0.0,0,targeted,single
12,Greedy,Greedy,,1,0.8727920651435852,0.8799999952316284,0.88,6,Isolate,4880,attack,attacker,9.096633000012844,6.848,0.0,90.76164739025933,,100.0,0.0,0,targeted,single
13,Greedy,Greedy,,1,0.8686891794204712,0.8700000047683716,0.87,6,Isolate,4996,attack,attacker,8.491231999983029,6.582,0.0,90.80458659481161,,100.0,0.0,0,targeted,single
14,Greedy,Greedy,,1,0.8686892986297607,0.8700000047683716,0.87,6,Isolate,5001,attack,attacker,8.778226000003997,6.57,0.0,90.94568624175014,,100.0,0.0,0,targeted,single
15,Greedy,Greedy,,1,0.8786917328834534,0.8799999952316284,0.88,6,Isolate,5006,attack,attacker,8.737804000020333,6.773,0.0,90.68439302780124,,100.0,0.0,0,targeted,single
16,Greedy,Greedy,,0,0.8206165432929993,0.8100000023841858,0.82,6,Isolate,5672,benign,client,8.48302400004286,,100.0,0.0,7.52,0.0,90.77256449276022,70,targeted,single
17,Greedy,Greedy,,1,0.8545636534690857,0.8500000238418579,0.85,6,Isolate,6640,attack,attacker,7.5928679999606175,6.253,0.0,91.12439439475683,,100.0,0.0,70,targeted,single
18,Greedy,Greedy,,0,0.789990246295929,0.7900000214576721,0.79,6,Isolate,7247,benign,client,8.709244999977273,,100.0,0.0,6.488,0.0,90.71114862865193,0,targeted,single
19,Greedy,Greedy,,0,0.8111498951911926,0.8100000023841858,0.81,6,Isolate,7257,benign,client,8.457984000074248,,100.0,0.0,6.398,0.0,90.7304819390137,0,targeted,single
20,Greedy,Greedy,,0,0.8311519026756287,0.8299999833106995,0.83,6,Isolate,7262,benign,client,9.215421000021706,,100.0,0.0,6.533,0.0,90.5487936792465,0,targeted,single
21,Greedy,Greedy,,0,0.7872647643089294,0.7799999713897705,0.78,6,Isolate,7509,benign,client,8.95921799997268,,100.0,0.0,6.668,0.0,91.08061356609734,0,targeted,single
22,Greedy,Greedy,,1,0.8778383731842041,0.8799999952316284,0.88,6,Isolate,7713,attack,attacker,8.46764000004896,7.866,0.0,90.7085879961828,,100.0,0.0,0,targeted,single
23,Greedy,Greedy,,1,0.8668792843818665,0.8700000047683716,0.87,6,Isolate,8112,attack,attacker,8.8937090000627,7.068,0.0,90.89473372052173,,100.0,0.0,0,targeted,single
24,Greedy,Greedy,,1,0.8844065070152283,0.8899999856948853,0.89,6,Isolate,8140,attack,attacker,8.035437999978967,6.609,0.0,90.63026949422864,,100.0,0.0,0,targeted,single
25,Greedy,Greedy,,1,0.8844060301780701,0.8899999856948853,0.89,6,Isolate,8142,attack,attacker,9.089273000085996,6.703,0.0,90.4635207086352,,100.0,0.0,0,targeted,single
26,Greedy,Greedy,,0,0.8399470448493958,0.8399999737739563,0.84,6,Isolate,8745,benign,client,9.339044999933321,,100.0,0.0,6.475,0.0,90.6833198299484,0,targeted,single
27,Greedy,Greedy,,0,0.8219642043113708,0.8199999928474426,0.82,6,Isolate,8836,benign,client,9.032970000021123,,100.0,0.0,6.907,0.0,90.71792261156155,0,targeted,single
28,Greedy,Greedy,,0,0.8388247489929199,0.8299999833106995,0.84,6,Isolate,9547,benign,client,8.575168999982452,,100.0,0.0,6.637,0.0,90.8548761368898,0,targeted,single
29,Greedy,Greedy,,1,0.8561859130859375,0.8600000143051147,0.86,6,Isolate,10043,attack,attacker,8.674288999941382,7.551,0.0,90.9412858074046,,100.0,0.0,0,targeted,single
30,Greedy,Greedy,,1,0.892324686050415,0.8899999856948853,0.89,6,Isolate,10279,attack,attacker,9.826859999975568,6.455,0.0,90.726350197501,,100.0,0.0,140,targeted,single
31,Greedy,Greedy,,1,0.8923255801200867,0.8899999856948853,0.89,6,Isolate,10280,attack,attacker,8.512231999930009,6.637,0.0,90.51950152570065,,100.0,0.0,0,targeted,single
32,Greedy,Greedy,,0,0.8032602667808533,0.800000011920929,0.8,6,Isolate,10658,benign,client,17.931633999978658,,100.0,0.0,7.332,0.0,91.16491730934841,0,targeted,single
33,Greedy,Greedy,,1,0.8678531646728516,0.8600000143051147,0.87,6,Isolate,10853,attack,attacker,7.594687000050726,6.238,0.0,90.87765168897067,,100.0,0.0,0,targeted,single
34,Greedy,Greedy,,0,0.8378587365150452,0.8299999833106995,0.84,6,Isolate,11791,benign,client,8.407396000052358,,100.0,0.0,6.671,0.0,90.61584196603683,0,targeted,single
35,Greedy,Greedy,,1,0.8499701023101807,0.8500000238418579,0.85,6,Isolate,11906,attack,attacker,8.419471000024714,6.7,0.0,90.61246246642331,,100.0,0.0,70,targeted,single
36,Greedy,Greedy,,0,0.8349297046661377,0.8399999737739563,0.84,6,Isolate,11955,benign,client,8.577735000017128,,100.0,0.0,6.735,0.0,90.7079272112709,0,targeted,single
37,Greedy,Greedy,,1,0.8590880036354065,0.8600000143051147,0.86,6,Isolate,12438,attack,attacker,9.28111700000045,6.694,0.0,91.16867189802333,,100.0,0.0,0,targeted,single
38,Greedy,Greedy,,1,0.8899794220924377,0.8899999856948853,0.89,6,Isolate,12666,attack,attacker,7.986059000018031,6.752,0.0,90.46007041402976,,100.0,0.0,0,targeted,single
39,Greedy,Greedy,,1,0.8740659952163696,0.8700000047683716,0.87,6,Isolate,12681,attack,attacker,9.26356799993755,6.816,0.0,90.77545961954665,,100.0,0.0,0,targeted,single
40,Greedy,Greedy,,1,0.8425387740135193,0.8500000238418579,0.85,6,Isolate,12878,attack,attacker,9.147886000050676,6.81,0.0,90.847566447546,,100.0,0.0,0,targeted,single
41,Greedy,Greedy,,1,0.90160071849823,0.8999999761581421,0.9,6,Isolate,13299,attack,attacker,8.363908000092124,6.923,0.0,90.41597911663207,,100.0,0.0,0,targeted,single
42,Greedy,Greedy,,1,0.9016007781028748,0.8999999761581421,0.9,6,Isolate,13300,attack,attacker,8.2432520000566,6.154,0.0,91.01399251369776,,100.0,0.0,0,targeted,single
43,Greedy,Greedy,,0,0.8007186651229858,0.800000011920929,0.8,6,Isolate,13348,benign,client,9.427952999999434,,100.0,0.0,7.956,0.0,90.29280093832627,0,targeted,single
44,Greedy,Greedy,,0,0.7630465626716614,0.7599999904632568,0.76,6,Isolate,13382,benign,client,9.298208000018349,,100.0,0.0,6.7,0.0,90.76354942374576,0,targeted,single
45,Greedy,Greedy,,1,0.8798288702964783,0.8799999952316284,0.87,6,Isolate,13628,attack,attacker,9.2915829999356,6.739,0.0,90.6955392764731,,100.0,0.0,0,targeted,single
46,Greedy,Greedy,,0,0.8233427405357361,0.8199999928474426,0.82,6,Isolate,13761,benign,client,9.636047000071812,,100.0,0.0,6.328,0.0,90.8218067768949,0,targeted,single
47,Greedy,Greedy,,1,0.8986366391181946,0.8999999761581421,0.9,6,Isolate,13957,attack,attacker,9.132200000067314,6.732,0.0,90.54731216027052,,100.0,0.0,0,targeted,single
48,Greedy,Greedy,,0,0.7998307943344116,0.800000011920929,0.79,6,Isolate,14449,benign,client,8.55631000001722,,100.0,0.0,6.696,0.0,91.02000005425215,0,targeted,single
49,Greedy,Greedy,,0,0.8410383462905884,0.8399999737739563,0.84,6,Isolate,14557,benign,client,8.77899299996443,,100.0,0.0,6.534,0.0,90.49770927455364,0,targeted,single
50,Greedy,Greedy,,0,0.8410382866859436,0.8399999737739563,0.84,6,Isolate,14558,benign,client,8.77481899999566,,100.0,0.0,7.025,0.0,90.87342363381597,0,targeted,single
51,Greedy,Greedy,,1,0.9198984503746032,0.9200000166893004,0.92,6,Isolate,14853,attack,attacker,8.125205000055757,6.788,0.0,90.9219213468938,,100.0,0.0,0,targeted,single
52,Greedy,Greedy,,1,0.8886391520500183,0.8899999856948853,0.89,6,Isolate,14870,attack,attacker,9.908982999945692,6.677,0.0,90.7912619943419,,100.0,0.0,0,targeted,single
53,Greedy,Greedy,,1,0.8786901831626892,0.8799999952316284,0.88,6,Isolate,14880,attack,attacker,8.568113000023914,6.899,0.0,90.61880953940425,,100.0,0.0,0,targeted,single
54,Greedy,Greedy,,0,0.7828757762908936,0.7799999713897705,0.78,6,Isolate,15438,benign,client,8.87687800002368,,100.0,0.0,7.769,0.0,90.40408101404596,0,targeted,single
55,Greedy,Greedy,,1,0.8823724389076233,0.8799999952316284,0.89,6,Isolate,16062,attack,attacker,8.776567000040814,6.406,0.0,91.03220382351866,,100.0,0.0,0,targeted,single
56,Greedy,Greedy,,1,0.8523920178413391,0.8500000238418579,0.85,6,Isolate,16156,attack,attacker,7.90961799998513,6.453,0.0,90.67688117622212,,100.0,0.0,0,targeted,single
57,Greedy,Greedy,,1,0.8999413847923279,0.8999999761581421,0.9,6,Isolate,16958,attack,attacker,8.783383000036338,6.581,0.0,90.52205149362031,,100.0,0.0,0,targeted,single
58,Greedy,Greedy,,0,0.8077142834663391,0.800000011920929,0.81,6,Isolate,17203,benign,client,8.58786699996017,,100.0,0.0,7.255,0.0,91.05350522474825,0,targeted,single
59,Greedy,Greedy,,0,0.8294690847396851,0.8299999833106995,0.83,6,Isolate,17359,benign,client,8.650498000065454,,100.0,0.0,6.591,0.0,91.00675506538545,0,targeted,single
60,Greedy,Greedy,,0,0.8367106914520264,0.8299999833106995,0.83,6,Isolate,17639,benign,client,8.239393999929234,,100.0,0.0,6.402,0.0,90.55093373669207,70,targeted,single
61,Greedy,Greedy,,0,0.8378546833992004,0.8399999737739563,0.84,6,Isolate,17792,benign,client,8.891554000001634,,100.0,0.0,6.693,0.0,90.48973511136951,0,targeted,single
62,Greedy,Greedy,,1,0.8575001358985901,0.8600000143051147,0.86,6,Isolate,17886,attack,attacker,9.125427000071795,7.024,0.0,90.3372636932324,,100.0,0.0,0,targeted,single
63,Greedy,Greedy,,0,0.7899861931800842,0.7900000214576721,0.78,6,Isolate,18045,benign,client,8.835118999968472,,100.0,0.0,6.71,0.0,90.7778585787892,0,targeted,single
64,Greedy,Greedy,,0,0.8586136102676392,0.8500000238418579,0.84,6,Isolate,18103,benign,client,9.149282999942443,,100.0,0.0,6.691,0.0,90.5496167662929,0,targeted,single
65,Greedy,Greedy,,0,0.8233593702316284,0.8199999928474426,0.82,6,Isolate,18713,benign,client,9.241202999987763,,100.0,0.0,6.338,0.0,90.73172153485186,0,targeted,single
66,Greedy,Greedy,,0,0.8056234121322632,0.800000011920929,0.8,6,Isolate,18882,benign,client,9.947842999963541,,100.0,0.0,6.663,0.0,91.0791466889028,0,targeted,single
67,Greedy,Greedy,,0,0.8265945315361023,0.8299999833106995,0.82,6,Isolate,19001,benign,client,8.754406000093695,,100.0,0.0,6.338,0.0,90.62301393441355,0,targeted,single
68,Greedy,Greedy,,1,0.8694993853569031,0.8700000047683716,0.88,6,Isolate,19305,attack,attacker,8.232815999917875,7.324,0.0,90.6541055873263,,100.0,0.0,0,targeted,single
69,Greedy,Greedy,,1,0.8604289293289185,0.8600000143051147,0.87,6,Isolate,19337,attack,attacker,8.466428000019732,6.579,0.0,90.79788242500254,,100.0,0.0,0,targeted,single
70,Greedy,Greedy,,0,0.8287397623062134,0.8299999833106995,0.83,6,Isolate,19448,benign,client,9.52008299998397,,100.0,0.0,6.941,0.0,90.84731789217945,0,targeted,single
71,Greedy,Greedy,,0,0.7975900769233704,0.800000011920929,0.8,6,Isolate,19709,benign,client,8.318573999986256,,100.0,0.0,6.65,0.0,90.53447435962687,0,targeted,single
72,Greedy,Greedy,,0,0.6926899552345276,0.6899999976158142,0.69,1,Inspect,19803,benign,client,0.0018179999869971653,6.78,0.0,90.50502701121333,6.505,0.0,90.81369260825608,70,targeted,single
73,Greedy,Greedy,,0,0.7526609301567078,0.75,0.75,6,Isolate,19816,benign,client,9.03219799999988,,100.0,0.0,6.572,0.0,90.96619954450566,0,targeted,single
74,Greedy,Greedy,,0,0.7800804376602173,0.7799999713897705,0.78,6,Isolate,19847,benign,client,8.952690000000985,,100.0,0.0,6.82,0.0,90.48562526682956,0,targeted,single
75,Greedy,Greedy,,1,0.910107433795929,0.9100000262260436,0.91,6,Isolate,20083,attack,attacker,8.493150000049354,6.456,0.0,90.7642937194194,,100.0,0.0,0,targeted,single
76,Greedy,Greedy,,1,0.9488750696182252,0.949999988079071,0.95,6,Isolate,20134,attack,attacker,7.8266870000334166,6.257,0.0,91.05424994866719,,100.0,0.0,0,targeted,single
77,Greedy,Greedy,,1,0.8454464077949524,0.8500000238418579,0.85,6,Isolate,20212,attack,attacker,8.40142200001992,6.627,0.0,90.7380853267409,,100.0,0.0,0,targeted,single
78,Greedy,Greedy,,1,0.8581823706626892,0.8600000143051147,0.86,6,Isolate,20257,attack,attacker,9.27917800004252,6.367,0.0,90.77752768032077,,100.0,0.0,0,targeted,single
79,Greedy,Greedy,,0,0.8401124477386475,0.8399999737739563,0.84,6,Isolate,20753,benign,client,8.263046000024588,,100.0,0.0,7.593,0.0,90.70668826550914,0,targeted,single
80,Greedy,Greedy,,0,0.8276398181915283,0.8299999833106995,0.83,6,Isolate,21426,benign,client,9.264585999972041,,100.0,0.0,6.731,0.0,91.00110171798579,0,targeted,single
81,Greedy,Greedy,,0,0.8077338337898254,0.8100000023841858,0.81,6,Isolate,21444,benign,client,8.270928999991156,,100.0,0.0,6.69,0.0,90.6498983069356,0,targeted,single
82,Greedy,Greedy,,1,0.8508247137069702,0.8500000238418579,0.85,6,Isolate,21705,attack,attacker,8.835936999957994,6.869,0.0,90.62375592697313,,100.0,0.0,0,targeted,single
83,Greedy,Greedy,,1,0.886523425579071,0.8799999952316284,0.88,6,Isolate,22059,attack,attacker,8.705052999971485,6.257,0.0,91.06248693948334,,100.0,0.0,0,targeted,single
84,Greedy,Greedy,,0,0.8100687265396118,0.8100000023841858,0.81,6,Isolate,22266,benign,client,8.707651999998234,,100.0,0.0,7.011,0.0,90.75635519485134,0,targeted,single
85,Greedy,Greedy,,1,0.847369909286499,0.8500000238418579,0.85,6,Isolate,22361,attack,attacker,9.613536000074419,6.601,0.0,90.81659035918305,,100.0,0.0,0,targeted,single
86,Greedy,Greedy,,1,0.8598287105560303,0.8600000143051147,0.86,6,Isolate,22536,attack,attacker,8.336646999964614,6.624,0.0,90.80291649490208,,100.0,0.0,0,targeted,single
87,Greedy,Greedy,,1,0.8598287105560303,0.8600000143051147,0.86,6,Isolate,22548,attack,attacker,8.72667500004809,6.771,0.0,90.62334370738442,,100.0,0.0,0,targeted,single
88,Greedy,Greedy,,1,0.880372166633606,0.8799999952316284,0.89,6,Isolate,22613,attack,attacker,8.545914000023913,6.598,0.0,90.78273961142347,,100.0,0.0,0,targeted,single
89,Greedy,Greedy,,1,0.8707939386367798,0.8700000047683716,0.87,6,Isolate,22848,attack,attacker,8.749117999968803,6.459,0.0,91.08147844723541,,100.0,0.0,0,targeted,single
90,Greedy,Greedy,,1,0.8508075475692749,0.8500000238418579,0.85,6,Isolate,22856,attack,attacker,8.850308999967638,6.717,0.0,90.6632639594879,,100.0,0.0,0,targeted,single
91,Greedy,Greedy,,0,0.830065131187439,0.8299999833106995,0.82,6,Isolate,23186,benign,client,9.91502700003366,,100.0,0.0,7.181,0.0,90.81907429288287,0,targeted,single
92,Greedy,Greedy,,0,0.7924128174781799,0.7900000214576721,0.78,6,Isolate,23283,benign,client,8.400251000011849,,100.0,0.0,6.392,0.0,90.47683145367334,0,targeted,single
93,Greedy,Greedy,,0,0.7760483622550964,0.7799999713897705,0.78,6,Isolate,23456,benign,client,8.755027999995946,,100.0,0.0,6.656,0.0,90.80640765140598,0,targeted,single
94,Greedy,Greedy,,0,0.7760480642318726,0.7799999713897705,0.78,6,Isolate,23465,benign,client,9.283740000000762,,100.0,0.0,6.558,0.0,90.76652667968433,0,targeted,single
95,Greedy,Greedy,,1,0.8600333333015442,0.8600000143051147,0.86,6,Isolate,23536,attack,attacker,8.70562299996891,8.104,0.0,90.65427058667214,,100.0,0.0,0,targeted,single
96,Greedy,Greedy,,1,0.8492719531059265,0.8500000238418579,0.85,6,Isolate,23727,attack,attacker,8.715804999951615,6.561,0.0,90.54220952152424,,100.0,0.0,0,targeted,single
97,Greedy,Greedy,,0,0.8246086239814758,0.8199999928474426,0.82,6,Isolate,23846,benign,client,8.380765000083557,,100.0,0.0,6.485,0.0,90.81120896892546,0,targeted,single
98,Greedy,Greedy,,0,0.8473970890045166,0.8399999737739563,0.84,6,Isolate,23889,benign,client,8.816813000066759,,100.0,0.0,6.589,0.0,91.08214468583132,0,targeted,single
99,Greedy,Greedy,,1,0.8532842397689819,0.8500000238418579,0.85,6,Isolate,24271,attack,attacker,8.113133000051675,6.276,0.0,90.80144130545156,,100.0,0.0,0,targeted,single
100,Greedy,Greedy,,0,0.8334739208221436,0.8299999833106995,0.83,6,Isolate,24798,benign,client,9.721149000029072,,100.0,0.0,6.398,0.0,90.67209405202497,0,targeted,single
101,Greedy,Greedy,,0,0.8424508571624756,0.8399999737739563,0.84,6,Isolate,25175,benign,client,8.704964000003201,,100.0,0.0,6.261,0.0,90.75164235288973,0,targeted,single
102,Greedy,Greedy,,0,0.8324522972106934,0.8299999833106995,0.83,6,Isolate,25181,benign,client,8.476476999931037,,100.0,0.0,6.87,0.0,90.6494033584463,0,targeted,single
103,Greedy,Greedy,,0,0.8324527740478516,0.8299999833106995,0.83,6,Isolate,25182,benign,client,8.086817999924278,,100.0,0.0,6.164,0.0,90.37980219184,0,targeted,single
104,Greedy,Greedy,,1,0.848400354385376,0.8500000238418579,0.85,6,Isolate,25757,attack,attacker,8.21471400001883,6.817,0.0,90.5451722740023,,100.0,0.0,0,targeted,single
105,Greedy,Greedy,,1,0.8757197856903076,0.8799999952316284,0.87,6,Isolate,25947,attack,attacker,9.708142000022235,6.654,0.0,90.91505809124844,,100.0,0.0,0,targeted,single
106,Greedy,Greedy,,1,0.9076886177062988,0.9100000262260436,0.91,6,Isolate,26007,attack,attacker,8.447179999961918,6.512,0.0,90.76735372988675,,100.0,0.0,0,targeted,single
107,Greedy,Greedy,,0,0.8287405371665955,0.8299999833106995,0.83,6,Isolate,26111,benign,client,8.6095970000315,,100.0,0.0,6.867,0.0,90.6519606504864,0,targeted,single
108,Greedy,Greedy,,0,0.8200234174728394,0.8199999928474426,0.82,6,Isolate,26168,benign,client,8.146029999920756,,100.0,0.0,6.19,0.0,90.73643230796276,0,targeted,single
109,Greedy,Greedy,,0,0.8145485520362854,0.8100000023841858,0.82,6,Isolate,26613,benign,client,8.158229000059691,,100.0,0.0,6.635,0.0,90.59490960946269,0,targeted,single
110,Greedy,Greedy,,0,0.8191828727722168,0.8100000023841858,0.82,6,Isolate,27025,benign,client,8.018499999934647,,100.0,0.0,6.337,0.0,90.62573463320196,0,targeted,single
111,Greedy,Greedy,,0,0.8191828727722168,0.8100000023841858,0.82,6,Isolate,27026,benign,client,8.06796699998813,,100.0,0.0,6.654,0.0,90.74626865671641,0,targeted,single
112,Greedy,Greedy,,1,0.8483954071998596,0.8500000238418579,0.85,6,Isolate,28043,attack,attacker,7.740369999964969,6.985,0.0,90.95656461435914,,100.0,0.0,0,targeted,single
113,Greedy,Greedy,,1,0.8561848402023315,0.8600000143051147,0.86,6,Isolate,28140,attack,attacker,9.471582000060152,6.722,0.0,90.51571796707749,,100.0,0.0,0,targeted,single
114,Greedy,Greedy,,0,0.8438663482666016,0.8500000238418579,0.84,6,Isolate,28155,benign,client,9.342870000068615,,100.0,0.0,6.778,0.0,90.9347343773713,0,targeted,single
115,Greedy,Greedy,,1,0.8501219153404236,0.8500000238418579,0.85,6,Isolate,29007,attack,attacker,9.156776999930116,6.659,0.0,90.58510604438925,,100.0,0.0,0,targeted,single
116,Greedy,Greedy,,0,0.8129814267158508,0.8199999928474426,0.82,6,Isolate,29435,benign,client,8.333918000062113,,100.0,0.0,6.764,0.0,90.75461882770739,0,targeted,single
117,Greedy,Greedy,,0,0.8129838705062866,0.8199999928474426,0.82,6,Isolate,29438,benign,client,7.8937760000599155,,100.0,0.0,6.335,0.0,90.59252030982431,0,targeted,single
118,Greedy,Greedy,,0,0.8164951801300049,0.8199999928474426,0.82,6,Isolate,29552,benign,client,9.076300000060655,,100.0,0.0,6.645,0.0,90.5912021294881,0,targeted,single
0,RA-Threshold,RA-Threshold,,1,0.8656986355781555,0.8600000143051147,0.85,6,Isolate,271,attack,attacker,8.496042999922793,7.097,0.0,90.5371074578465,,100.0,0.0,750,targeted,single
1,RA-Threshold,RA-Threshold,,0,0.8092101216316223,0.8100000023841858,0.8,0,Forward,323,benign,client,0.0011140000424347818,6.516,0.0,90.50387582813346,7.024,0.0,90.82429099595637,280,targeted,single
2,RA-Threshold,RA-Threshold,,1,0.8699979186058044,0.8700000047683716,0.86,6,Isolate,596,attack,attacker,8.149860999992597,6.294,0.0,90.4643422461447,,100.0,0.0,0,targeted,single
3,RA-Threshold,RA-Threshold,,1,0.8955565094947815,0.8899999856948853,0.9,6,Isolate,662,attack,attacker,9.516426000004685,6.587,0.0,90.42090338556277,,100.0,0.0,210,targeted,single
4,RA-Threshold,RA-Threshold,,0,0.7705909609794617,0.7699999809265137,0.77,0,Forward,1203,benign,client,0.0013430000080916216,6.147,0.0,91.034533178829,6.23,0.0,91.05000978003154,0,targeted,single
5,RA-Threshold,RA-Threshold,,1,0.8352600336074829,0.8299999833106995,0.85,0,Forward,2496,attack,attacker,0.0014600000213249587,6.346,0.0,90.69537412686735,6.387,0.0,90.60718765377524,0,targeted,single
6,RA-Threshold,RA-Threshold,,1,0.8638322949409485,0.8600000143051147,0.86,6,Isolate,3048,attack,attacker,10.323544000016227,6.654,0.0,90.62746607203455,,100.0,0.0,0,targeted,single
7,RA-Threshold,RA-Threshold,,1,0.86383455991745,0.8600000143051147,0.86,6,Isolate,3050,attack,attacker,7.895975999986149,6.236,0.0,91.0004167476507,,100.0,0.0,140,targeted,single
8,RA-Threshold,RA-Threshold,,0,0.7998348474502563,0.800000011920929,0.8,0,Forward,3598,benign,client,0.0015560000292680343,14.497,0.0,90.71230509070345,6.627,0.0,90.5750575330309,70,targeted,single
9,RA-Threshold,RA-Threshold,,1,0.8622992634773254,0.8600000143051147,0.87,6,Isolate,3871,attack,attacker,8.683915999995406,6.618,0.0,90.8541122283786,,100.0,0.0,0,targeted,single
10,RA-Threshold,RA-Threshold,,0,0.8182438611984253,0.8199999928474426,0.82,0,Forward,4169,benign,client,0.0019899999870176543,6.721,0.0,90.6126273142147,6.574,0.0,90.5747281113868,0,targeted,single
11,RA-Threshold,RA-Threshold,,1,0.8727920651435852,0.8799999952316284,0.88,5,Drop,4879,attack,attacker,8.815743000013754,6.764,0.0,90.61740816109321,,100.0,0.0,0,targeted,single
12,RA-Threshold,RA-Threshold,,1,0.8727920651435852,0.8799999952316284,0.88,5,Drop,4880,attack,attacker,7.98064200000681,6.212,0.0,90.68365004196684,,100.0,0.0,0,targeted,single
13,RA-Threshold,RA-Threshold,,1,0.8686891794204712,0.8700000047683716,0.87,5,Drop,4996,attack,attacker,7.8885809999746925,6.621,0.0,90.57966968766452,,100.0,0.0,0,targeted,single
14,RA-Threshold,RA-Threshold,,1,0.8686892986297607,0.8700000047683716,0.87,5,Drop,5001,attack,attacker,9.471204999954352,6.816,0.0,91.04493354062188,,100.0,0.0,0,targeted,single
15,RA-Threshold,RA-Threshold,,1,0.8786917328834534,0.8799999952316284,0.88,5,Drop,5006,attack,attacker,9.468979999951443,6.559,0.0,90.5426210033294,,100.0,0.0,70,targeted,single
16,RA-Threshold,RA-Threshold,,0,0.8206165432929993,0.8100000023841858,0.82,0,Forward,5672,benign,client,0.001194999981635192,6.597,0.0,90.77918219678675,6.969,0.0,91.1385604614077,0,targeted,single
17,RA-Threshold,RA-Threshold,,1,0.8545636534690857,0.8500000238418579,0.85,5,Drop,6640,attack,attacker,8.48496100002194,6.663,0.0,90.77653499938945,,100.0,0.0,210,targeted,single
18,RA-Threshold,RA-Threshold,,0,0.789990246295929,0.7900000214576721,0.79,0,Forward,7247,benign,client,0.0014139999393592007,6.648,0.0,90.7372588098233,6.775,0.0,90.9159708272222,0,targeted,single
19,RA-Threshold,RA-Threshold,,0,0.8111498951911926,0.8100000023841858,0.81,0,Forward,7257,benign,client,0.0013059999446340953,6.132,0.0,90.99893599999275,6.322,0.0,90.84665508451778,0,targeted,single
20,RA-Threshold,RA-Threshold,,0,0.8311519026756287,0.8299999833106995,0.83,0,Forward,7262,benign,client,0.0014559999499397236,6.749,0.0,90.8381222996522,6.578,0.0,90.80152407343265,0,targeted,single
21,RA-Threshold,RA-Threshold,,0,0.7872647643089294,0.7799999713897705,0.78,0,Forward,7509,benign,client,0.0014489999102806905,6.623,0.0,90.6545180868171,6.8,0.0,90.9808219578445,0,targeted,single
22,RA-Threshold,RA-Threshold,,1,0.8778383731842041,0.8799999952316284,0.88,5,Drop,7713,attack,attacker,7.636512999965817,6.615,0.0,90.73610171143444,,100.0,0.0,0,targeted,single
23,RA-Threshold,RA-Threshold,,1,0.8668792843818665,0.8700000047683716,0.87,5,Drop,8112,attack,attacker,9.510140999964278,6.575,0.0,90.64272208280028,,100.0,0.0,0,targeted,single
24,RA-Threshold,RA-Threshold,,1,0.8844065070152283,0.8899999856948853,0.89,5,Drop,8140,attack,attacker,8.913457000062408,6.775,0.0,91.1788525610515,,100.0,0.0,0,targeted,single
25,RA-Threshold,RA-Threshold,,1,0.8844060301780701,0.8899999856948853,0.89,5,Drop,8142,attack,attacker,8.743372000026284,6.795,0.0,90.67151632983901,,100.0,0.0,0,targeted,single
26,RA-Threshold,RA-Threshold,,0,0.8399470448493958,0.8399999737739563,0.84,0,Forward,8745,benign,client,0.0014470001588051673,6.844,0.0,90.83629997081995,7.445,0.0,90.94593533567419,0,targeted,single
27,RA-Threshold,RA-Threshold,,0,0.8219642043113708,0.8199999928474426,0.82,0,Forward,8836,benign,client,0.0012769999102602014,6.471,0.0,90.40966042393687,6.679,0.0,90.6402477861934,0,targeted,single
28,RA-Threshold,RA-Threshold,,0,0.8388247489929199,0.8299999833106995,0.84,0,Forward,9547,benign,client,0.0024390001271967776,6.418,0.0,90.82851448026595,6.589,0.0,90.67745896677565,0,targeted,single
29,RA-Threshold,RA-Threshold,,1,0.8561859130859375,0.8600000143051147,0.86,5,Drop,10043,attack,attacker,8.613967999963279,6.145,0.0,90.94130656317077,,100.0,0.0,0,targeted,single
30,RA-Threshold,RA-Threshold,,1,0.892324686050415,0.8899999856948853,0.89,5,Drop,10279,attack,attacker,8.999958999993396,6.655,0.0,90.7619781729653,,100.0,0.0,0,targeted,single
31,RA-Threshold,RA-Threshold,,1,0.8923255801200867,0.8899999856948853,0.89,5,Drop,10280,attack,attacker,8.63303400001314,7.054,0.0,90.969771632036,,100.0,0.0,0,targeted,single
32,RA-Threshold,RA-Threshold,,0,0.8032602667808533,0.800000011920929,0.8,0,Forward,10658,benign,client,0.0011709998943842947,6.181,0.0,90.75767818584353,6.476,0.0,90.7928342592044,0,targeted,single
